FileName,IsNativeEnglish,NumberCharacters,NumberWords,NumberSentences,NumberSyllables,ASW,ASL,FRES,FKGL
.\Data\english (28543).txt,1,881,158,5,170,1.075949367,31.6,83.73568354,9.430202532
.\Data\english (24849).txt,1,285,41,6,40,0.975609756,6.833333333,117.3625813,-1.412804878
.\Data\Korea  (2833).txt,0,675,110,10,127,1.154545455,11,97.99545455,2.323636364
.\Data\english (29294).txt,1,332,55,3,75,1.363636364,18.33333333,72.8630303,7.650909091
.\Data\Korea  (2645).txt,0,545,94,10,101,1.074468085,9.4,106.394,0.754723404
.\Data\Korea  (6268).txt,0,239,41,5,36,0.87804878,8.2,124.2290732,-2.03102439
.\Data\english (11477).txt,1,309,55,5,60,1.090909091,11,103.3790909,1.572727273
.\Data\english (26951).txt,1,330,52,2,75,1.442307692,26,58.42576923,11.56923077
.\Data\Korea  (85).txt,0,637,95,8,95,1,11.875,110.181875,0.84125
.\Data\english (11534).txt,1,397,64,8,71,1.109375,8,104.861875,0.620625
.\Data\english (27106).txt,1,597,101,3,114,1.128712871,33.66666667,77.17422442,10.85881188
.\Data\english (4515).txt,1,243,45,4,39,0.866666667,11.25,122.09625,-0.975833333
.\Data\Korea  (1414).txt,0,483,92,10,90,0.97826087,9.2,114.7361304,-0.458521739
.\Data\english (32006).txt,1,502,87,5,83,0.954022989,17.4,108.4636552,2.453471264
.\Data\english (18527).txt,1,293,57,2,52,0.912280702,28.5,100.7285526,6.289912281
.\Data\english (5520).txt,1,240,38,1,41,1.078947368,38,76.98605263,11.96157895
.\Data\english (16799).txt,1,244,43,4,53,1.23255814,10.75,91.6493314,3.146686047
.\Data\Korea  (4184).txt,0,582,105,14,88,0.838095238,7.5,128.3196429,-2.77547619
.\Data\english (16189).txt,1,319,52,2,65,1.25,26,74.695,9.3
.\Data\Korea  (9048).txt,0,630,115,13,104,0.904347826,8.846153846,121.3483278,-1.468695652
.\Data\english (22055).txt,1,497,92,4,106,1.152173913,23,86.01608696,6.975652174
.\Data\english (25145).txt,1,648,120,7,111,0.925,17.14285714,111.18,2.010714286
.\Data\english (1561).txt,1,247,34,5,53,1.558823529,6.8,68.05652941,5.456117647
.\Data\english (2203).txt,1,400,79,3,87,1.101265823,26.33333333,86.93957806,7.674936709
.\Data\english (23841).txt,1,564,95,6,107,1.126315789,15.83333333,95.47785088,3.875526316
.\Data\english (16438).txt,1,245,44,4,39,0.886363636,11,120.6836364,-0.840909091
.\Data\Korea  (95).txt,0,778,138,10,141,1.02173913,13.8,106.3888696,1.848521739
.\Data\english (12964).txt,1,926,163,6,209,1.282208589,27.16666667,70.78598671,10.13506135
.\Data\english (4520).txt,1,512,84,5,105,1.25,16.8,84.033,5.712
.\Data\english (16401).txt,1,564,98,5,120,1.224489796,19.6,83.34916327,6.502979592
.\Data\english (13323).txt,1,236,43,4,39,0.906976744,10.75,119.1935174,-0.695174419
.\Data\english (14553).txt,1,220,33,2,34,1.03030303,16.5,102.9238636,3.002575758
.\Data\english (13562).txt,1,313,50,2,73,1.46,25,57.944,11.388
.\Data\english (13665).txt,1,693,132,9,110,0.833333333,14.66666667,121.4483333,-0.036666667
.\Data\Korea  (4895).txt,0,447,77,7,83,1.077922078,11,104.4777922,1.419480519
.\Data\english (5711).txt,1,698,103,5,163,1.582524272,20.6,52.0444466,11.11778641
.\Data\Korea  (5394).txt,0,817,136,16,128,0.941176471,8.5,118.5839706,-1.169117647
.\Data\english (297).txt,1,603,101,3,130,1.287128713,33.66666667,63.77224422,12.72811881
.\Data\Korea  (1503).txt,0,559,106,9,99,0.933962264,11.77777778,115.867348,0.02408805
.\Data\Korea  (5774).txt,0,578,122,15,93,0.762295082,8.133333333,134.0895027,-3.422918033
.\Data\english (6915).txt,1,391,64,2,83,1.296875,32,64.639375,12.193125
.\Data\english (15781).txt,1,341,54,2,67,1.240740741,27,74.46333333,9.580740741
.\Data\Korea  (6640).txt,0,368,67,12,44,0.656716418,5.583333333,145.6097077,-5.663246269
.\Data\Korea  (8924).txt,0,408,68,9,63,0.926470588,7.555555556,120.7866993,-1.710980392
.\Data\english (9029).txt,1,347,56,6,34,0.607142857,9.333333333,145.997381,-4.785714286
.\Data\english (19372).txt,1,382,76,5,84,1.105263158,15.2,97.90173684,3.380105263
.\Data\Korea  (6668).txt,0,256,50,5,57,1.14,10,100.241,1.762
.\Data\english (5935).txt,1,379,75,5,72,0.96,15,110.394,1.588
.\Data\english (3949).txt,1,401,78,3,82,1.051282051,26,91.50653846,6.955128205
.\Data\english (22544).txt,1,413,77,6,89,1.155844156,12.83333333,96.02475108,3.053961039
.\Data\english (8001).txt,1,468,74,4,105,1.418918919,18.5,68.01695946,8.368243243
.\Data\english (3505).txt,1,578,92,5,109,1.184782609,18.4,87.9263913,5.566434783
.\Data\Korea  (5822).txt,0,313,62,10,57,0.919354839,6.2,122.7645806,-2.323612903
.\Data\Korea  (1198).txt,0,586,102,10,113,1.107843137,10.2,102.7584706,1.46054902
.\Data\english (6467).txt,1,671,107,3,150,1.401869159,35.66666667,52.03520249,14.86205607
.\Data\Korea  (4204).txt,0,728,144,12,142,0.986111111,12,111.23,0.726111111
.\Data\english (8386).txt,1,688,118,6,145,1.228813559,19.66666667,82.91570621,6.58
.\Data\english (30820).txt,1,283,46,4,57,1.239130435,11.5,90.33206522,3.51673913
.\Data\english (2559).txt,1,568,92,4,126,1.369565217,23,67.62478261,9.540869565
.\Data\english (8068).txt,1,234,37,2,46,1.243243243,18.5,82.87912162,6.29527027
.\Data\Korea  (408).txt,0,422,82,10,71,0.865853659,8.2,125.2607805,-2.174926829
.\Data\english (12029).txt,1,1063,191,14,194,1.015706806,13.64285714,107.0587042,1.7160546
.\Data\Korea  (2638).txt,0,513,94,12,80,0.85106383,7.833333333,126.8841667,-2.492446809
.\Data\Korea  (6296).txt,0,568,108,15,75,0.694444444,7.2,140.777,-4.587555556
.\Data\Korea  (6621).txt,0,561,102,11,85,0.833333333,9.272727273,126.9231818,-2.14030303
.\Data\Korea  (6494).txt,0,293,48,5,57,1.1875,9.6,96.6285,2.1665
.\Data\Korea  (56).txt,0,669,122,8,140,1.147540984,15.25,94.27428279,3.898483607
.\Data\english (9982).txt,1,345,61,4,61,1,15.25,106.75625,2.1575
.\Data\english (32747).txt,1,271,41,2,57,1.390243902,20.5,68.41286585,8.809878049
.\Data\english (20203).txt,1,403,79,4,80,1.012658228,19.75,101.1178639,4.061867089
.\Data\english (26238).txt,1,496,87,5,94,1.08045977,17.4,97.76710345,3.945425287
.\Data\Korea  (2975).txt,0,310,58,7,52,0.896551724,8.285714286,122.5767241,-1.779261084
.\Data\english (16196).txt,1,406,73,3,90,1.232876712,24.33333333,77.8352968,8.447945205
.\Data\english (27020).txt,1,284,58,3,59,1.017241379,19.33333333,101.153046,3.953448276
.\Data\english (1654).txt,1,458,58,4,80,1.379310345,14.5,75.42784483,6.340862069
.\Data\english (8900).txt,1,394,75,5,70,0.933333333,15,112.65,1.273333333
.\Data\english (19223).txt,1,516,99,8,107,1.080808081,12.375,102.8380114,1.989785354
.\Data\Korea  (2594).txt,0,598,110,15,90,0.818181818,7.333333333,130.1734848,-3.075454545
.\Data\english (23165).txt,1,1422,269,16,291,1.081784387,16.8125,98.25135339,3.731930762
.\Data\english (2763).txt,1,370,57,3,77,1.350877193,19,73.26578947,7.760350877
.\Data\english (4215).txt,1,496,75,5,68,0.906666667,15,114.906,0.958666667
.\Data\Korea  (265).txt,0,454,79,9,85,1.075949367,8.777777778,106.9002391,0.529535865
.\Data\english (19365).txt,1,411,76,3,94,1.236842105,25.33333333,76.48482456,8.884736842
.\Data\english (26666).txt,1,626,93,4,118,1.268817204,23.25,75.89431452,8.449543011
.\Data\Korea  (4310).txt,0,548,99,11,80,0.808080808,9,129.3363636,-2.544646465
.\Data\english (32832).txt,1,313,49,2,69,1.408163265,24.5,62.83688776,10.58132653
.\Data\english (24781).txt,1,1550,257,12,315,1.225680934,21.41666667,81.40447633,7.225535019
.\Data\english (23267).txt,1,583,100,5,103,1.03,20,99.397,4.364
.\Data\english (30727).txt,1,232,38,1,51,1.342105263,38,54.72289474,15.06684211
.\Data\english (32101).txt,1,531,89,7,103,1.157303371,12.71428571,96.02213483,3.024751204
.\Data\english (34629).txt,1,408,64,2,85,1.328125,32,61.995625,12.561875
.\Data\english (31325).txt,1,255,42,2,42,1,21,100.92,4.4
.\Data\Korea  (8178).txt,0,622,103,7,113,1.097087379,14.71428571,99.08640777,3.094202497
.\Data\Korea  (9786).txt,0,753,115,7,131,1.139130435,16.42857143,93.78956522,4.258881988
.\Data\english (11861).txt,1,449,78,7,80,1.025641026,11.14285714,108.7557692,0.858278388
.\Data\english (1140).txt,1,395,57,3,69,1.210526316,19,85.13947368,6.104210526
.\Data\english (31179).txt,1,218,41,2,48,1.170731707,20.5,86.98359756,6.219634146
.\Data\english (26562).txt,1,376,66,3,68,1.03030303,22,97.34136364,5.147575758
.\Data\english (16746).txt,1,367,56,5,53,0.946428571,11.2,115.3991429,-0.054142857
.\Data\english (930).txt,1,216,33,1,57,1.727272727,33,27.21272727,17.66181818
.\Data\english (22116).txt,1,395,75,2,85,1.133333333,37.5,72.8925,12.40833333
.\Data\Korea  (4324).txt,0,531,94,11,97,1.031914894,8.545454545,110.8613636,-0.080676983
.\Data\Korea  (832).txt,0,555,98,7,101,1.030612245,14,105.4352041,2.03122449
.\Data\english (33123).txt,1,429,64,2,78,1.21875,32,71.24875,11.27125
.\Data\Korea  (6036).txt,0,564,101,11,83,0.821782178,9.181818182,127.9926823,-2.312061206
.\Data\english (15313).txt,1,441,74,3,89,1.202702703,24.66666667,80.04968468,8.221891892
.\Data\english (14063).txt,1,610,101,4,106,1.04950495,25.25,92.41813119,6.641658416
.\Data\english (25203).txt,1,275,50,1,43,0.86,50,83.329,14.058
.\Data\english (28803).txt,1,680,111,3,141,1.27027027,37,61.81513514,13.82918919
.\Data\english (25324).txt,1,365,61,1,88,1.442622951,61,22.87409836,25.22295082
.\Data\english (32785).txt,1,731,123,5,159,1.292682927,24.6,72.50502439,9.257658537
.\Data\english (14783).txt,1,272,44,4,47,1.068181818,11,105.3018182,1.304545455
.\Data\english (28630).txt,1,377,61,4,74,1.213114754,15.25,88.7267418,4.672254098
.\Data\english (7981).txt,1,577,93,4,104,1.11827957,23.25,88.62979839,6.673198925
.\Data\english (22968).txt,1,1014,180,18,173,0.961111111,10,115.375,-0.348888889
.\Data\english (31601).txt,1,285,50,2,58,1.16,25,83.324,7.848
.\Data\english (22167).txt,1,345,65,5,65,1,13,109.04,1.28
.\Data\Korea  (8322).txt,0,596,113,14,89,0.787610619,8.071428571,132.0106416,-3.148337547
.\Data\english (6817).txt,1,844,141,7,164,1.163120567,20.14285714,87.99,5.990536981
.\Data\english (32300).txt,1,668,113,7,139,1.230088496,16.14285714,86.38451327,5.220758534
.\Data\english (32856).txt,1,1090,144,9,218,1.513888889,16,62.52,8.513888889
.\Data\english (9824).txt,1,714,135,10,134,0.992592593,13.5,109.1591667,1.387592593
.\Data\english (24114).txt,1,294,48,3,59,1.229166667,16,86.6075,5.154166667
.\Data\english (28395).txt,1,292,49,2,60,1.224489796,24.5,78.37566327,8.413979592
.\Data\english (11347).txt,1,352,53,2,56,1.056603774,26.5,90.54882075,7.212924528
.\Data\english (5162).txt,1,694,124,9,138,1.112903226,13.77777778,98.69894265,2.915591398
.\Data\english (25473).txt,1,454,67,3,64,0.955223881,22.33333333,103.3547264,4.391641791
.\Data\Korea  (1374).txt,0,444,85,8,80,0.941176471,10.625,116.4270956,-0.340367647
.\Data\english (25773).txt,1,498,88,4,100,1.136363636,22,88.36863636,6.399090909
.\Data\Korea  (4).txt,0,716,129,9,136,1.054263566,14.33333333,103.095969,2.440310078
.\Data\english (23641).txt,1,556,106,6,106,1,17.66666667,104.3033333,3.1
.\Data\english (19759).txt,1,324,65,3,71,1.092307692,21.66666667,92.43410256,5.749230769
.\Data\english (11209).txt,1,236,36,4,46,1.277777778,9,89.6,2.997777778
.\Data\english (30325).txt,1,617,108,6,122,1.12962963,18,92.99833333,4.75962963
.\Data\english (14342).txt,1,754,114,5,157,1.377192982,22.8,67.18247368,9.552877193
.\Data\Korea  (1349).txt,0,458,84,9,78,0.928571429,9.333333333,118.8045238,-0.992857143
.\Data\english (1618).txt,1,264,33,4,43,1.303030303,8.25,88.22488636,3.003257576
.\Data\english (15767).txt,1,725,130,8,119,0.915384615,16.25,112.8997115,1.549038462
.\Data\Korea  (8034).txt,0,226,44,5,42,0.954545455,8.8,117.1484545,-0.894363636
.\Data\english (19579).txt,1,862,157,5,193,1.229299363,31.4,70.96527389,11.16173248
.\Data\english (29899).txt,1,524,98,7,99,1.010204082,14,107.1617347,1.790408163
.\Data\Korea  (2700).txt,0,701,121,9,140,1.157024793,13.44444444,95.30459137,3.306225895
.\Data\english (16513).txt,1,360,54,3,78,1.444444444,18,66.365,8.474444444
.\Data\english (4306).txt,1,1122,202,11,215,1.064356436,18.36363636,98.15135464,4.131224122
.\Data\english (23656).txt,1,268,50,5,42,0.84,10,125.621,-1.778
.\Data\english (26882).txt,1,255,46,3,42,0.913043478,15.33333333,114.0281884,1.163913043
.\Data\english (2502).txt,1,328,50,2,73,1.46,25,57.944,11.388
.\Data\english (27705).txt,1,672,112,6,144,1.285714286,18.66666667,79.11690476,6.861428571
.\Data\english (29249).txt,1,625,108,5,122,1.12962963,21.6,89.34433333,6.16362963
.\Data\Korea  (4159).txt,0,541,100,8,106,1.06,12.5,104.4715,1.793
.\Data\english (25309).txt,1,717,124,4,154,1.241935484,31,70.30225806,11.15483871
.\Data\english (14681).txt,1,566,80,3,110,1.375,26.66666667,63.44333333,11.035
.\Data\Korea  (2473).txt,0,639,113,23,107,0.946902655,4.913043478,121.7402963,-2.500461716
.\Data\english (23828).txt,1,702,135,9,124,0.918518519,15,113.9033333,1.098518519
.\Data\english (8041).txt,1,972,152,5,200,1.315789474,30.4,64.66321053,11.79231579
.\Data\Korea  (1823).txt,0,724,116,8,140,1.206896552,14.5,90.01405172,4.30637931
.\Data\Korea  (409).txt,0,607,122,14,113,0.926229508,8.714285714,119.6309836,-1.261920375
.\Data\english (15565).txt,1,457,71,2,98,1.38028169,35.5,54.03066901,14.54232394
.\Data\english (30690).txt,1,442,77,8,97,1.25974026,9.625,90.49159903,3.028685065
.\Data\english (26928).txt,1,206,36,2,47,1.305555556,18,78.115,6.835555556
.\Data\english (34935).txt,1,832,149,6,173,1.161073826,24.83333333,83.40232103,7.795671141
.\Data\Korea  (6093).txt,0,378,65,5,70,1.076923077,13,102.5323077,2.187692308
.\Data\Korea  (6624).txt,0,506,94,10,96,1.021276596,9.4,110.894,0.12706383
.\Data\Korea  (6286).txt,0,617,105,7,120,1.142857143,15,94.92428571,3.745714286
.\Data\english (8513).txt,1,424,68,3,85,1.25,22.66666667,78.07833333,8
.\Data\Korea  (902).txt,0,686,127,11,129,1.015748031,11.54545455,109.1840802,0.898554044
.\Data\english (23376).txt,1,410,73,3,84,1.150684932,24.33333333,84.78872146,7.478082192
.\Data\english (27667).txt,1,826,111,9,153,1.378378378,12.33333333,77.70585586,5.484864865
.\Data\english (19341).txt,1,469,87,5,100,1.149425287,17.4,91.93262069,4.759218391
.\Data\Korea  (3351).txt,0,524,87,8,98,1.126436782,10.875,100.5003233,1.943204023
.\Data\english (14346).txt,1,613,98,5,105,1.071428571,19.6,96.29814286,4.696857143
.\Data\english (7453).txt,1,654,112,5,127,1.133928571,22.4,88.16864286,6.526357143
.\Data\english (20208).txt,1,885,167,7,164,0.982035928,23.85714286,99.53976048,5.302309666
.\Data\Korea  (6646).txt,0,530,94,9,102,1.085106383,10.44444444,104.4338889,1.287588652
.\Data\Korea  (7906).txt,0,836,142,14,145,1.021126761,10.14285714,110.1526761,0.41501006
.\Data\english (17604).txt,1,303,48,1,59,1.229166667,48,54.1275,17.63416667
.\Data\english (32556).txt,1,1570,310,17,288,0.929032258,18.23529412,109.7300474,2.484345351
.\Data\Korea  (6928).txt,0,603,99,13,110,1.111111111,7.615384615,105.1053846,0.491111111
.\Data\english (21867).txt,1,364,70,12,80,1.142857143,5.833333333,104.2284524,0.170714286
.\Data\english (1023).txt,1,350,49,2,71,1.448979592,24.5,59.38382653,11.06295918
.\Data\english (31800).txt,1,360,51,2,64,1.254901961,25.5,74.78779412,9.162843137
.\Data\english (17813).txt,1,702,143,7,143,1,20.42857143,101.5,4.177142857
.\Data\english (4251).txt,1,274,54,7,46,0.851851852,7.714285714,126.9383333,-2.52957672
.\Data\Korea  (2461).txt,0,425,80,8,70,0.875,10,122.66,-1.365
.\Data\english (21534).txt,1,687,119,11,137,1.151260504,10.81818182,98.4579068,2.213964859
.\Data\english (29132).txt,1,292,43,3,61,1.418604651,14.33333333,72.27271318,6.739534884
.\Data\test (67).txt,0,203,30,2,46,1.533333333,15,61.89,8.353333333
.\Data\english (7506).txt,1,261,43,2,49,1.139534884,21.5,88.60784884,6.241511628
.\Data\english (16946).txt,1,335,52,2,79,1.519230769,26,51.91807692,12.47692308
.\Data\english (13513).txt,1,684,103,3,152,1.475728155,34.33333333,47.14006472,15.21359223
.\Data\english (31441).txt,1,1092,172,8,183,1.063953488,21.5,95.00203488,5.349651163
.\Data\english (5193).txt,1,367,64,3,74,1.15625,21.33333333,87.36291667,6.37375
.\Data\english (9731).txt,1,287,45,3,39,0.866666667,15,118.29,0.486666667
.\Data\english (25593).txt,1,367,69,3,69,1,23,98.89,5.18
.\Data\Korea  (9477).txt,0,363,62,7,64,1.032258065,8.857142857,110.5159677,0.044930876
.\Data\english (29036).txt,1,349,56,2,70,1.25,28,72.665,10.08
.\Data\english (22059).txt,1,628,113,6,117,1.03539823,18.83333333,100.1244764,3.972699115
.\Data\english (22138).txt,1,762,148,13,149,1.006756757,11.38461538,110.1079938,0.72972973
.\Data\english (1504).txt,1,425,69,3,98,1.420289855,23,63.33347826,10.13942029
.\Data\english (20989).txt,1,380,71,4,66,0.929577465,17.75,110.1764965,2.301514085
.\Data\Korea  (1365).txt,0,315,64,7,53,0.828125,9.142857143,127.495625,-2.252410714
.\Data\english (21608).txt,1,650,121,13,116,0.958677686,9.307692308,116.2835601,-0.647603306
.\Data\english (12490).txt,1,271,49,3,46,0.93877551,16.33333333,110.8362585,1.85755102
.\Data\english (1160).txt,1,295,46,2,64,1.391304348,23,65.78565217,9.797391304
.\Data\Korea  (3429).txt,0,496,85,9,79,0.929411765,9.444444444,118.6206536,-0.939607843
.\Data\english (21105).txt,1,589,97,4,103,1.06185567,24.25,92.38826031,6.397396907
.\Data\english (14062).txt,1,493,73,3,82,1.123287671,24.33333333,87.10652968,7.154794521
.\Data\english (14910).txt,1,716,107,5,106,0.990654206,21.4,101.3046542,4.445719626
.\Data\english (8646).txt,1,386,65,3,81,1.246153846,21.66666667,79.41871795,7.564615385
.\Data\english (3777).txt,1,674,128,10,130,1.015625,12.8,107.921125,1.386375
.\Data\Korea  (8987).txt,0,645,108,10,115,1.064814815,10.8,105.7896667,1.186814815
.\Data\Korea  (2451).txt,0,902,140,16,158,1.128571429,8.75,102.4766071,1.139642857
.\Data\english (20586).txt,1,677,113,6,146,1.292035398,18.83333333,78.41297198,7.001017699
.\Data\english (6023).txt,1,461,89,6,96,1.078651685,14.83333333,100.5252341,2.923089888
.\Data\Korea  (1232).txt,0,1078,189,17,178,0.941798942,11.11764706,115.8743978,-0.140890134
.\Data\Korea  (5161).txt,0,462,76,15,79,1.039473684,5.066666667,113.7528596,-1.348210526
.\Data\english (25894).txt,1,207,38,3,33,0.868421053,12.66666667,120.5099123,-0.402631579
.\Data\english (17808).txt,1,1317,248,15,264,1.064516129,16.53333333,99.99560215,3.419290323
.\Data\english (22458).txt,1,535,82,3,106,1.292682927,27.33333333,69.73069106,10.32365854
.\Data\english (32687).txt,1,752,126,6,158,1.253968254,21,79.43428571,7.396825397
.\Data\english (30824).txt,1,424,58,1,101,1.74137931,58,0.644310345,27.57827586
.\Data\english (20609).txt,1,594,109,6,110,1.009174312,18.16666667,103.0196865,3.403256881
.\Data\Korea  (7821).txt,0,405,72,5,73,1.013888889,14.4,106.444,1.989888889
.\Data\english (8097).txt,1,427,63,3,94,1.492063492,21,59.29142857,10.20634921
.\Data\english (11639).txt,1,711,108,6,129,1.194444444,18,87.515,5.524444444
.\Data\english (20034).txt,1,907,151,4,166,1.099337748,37.75,75.51477649,12.10468543
.\Data\Korea  (7882).txt,0,230,39,6,39,1,6.5,115.6375,-1.255
.\Data\Korea  (6863).txt,0,301,56,7,54,0.964285714,8,117.1364286,-1.091428571
.\Data\english (8988).txt,1,509,76,2,96,1.263157895,38,61.40184211,14.13526316
.\Data\english (32239).txt,1,308,47,1,66,1.404255319,47,40.33,19.31021277
.\Data\Korea  (1220).txt,0,534,91,9,83,0.912087912,10.11111111,119.4095849,-0.884029304
.\Data\english (7381).txt,1,241,40,3,40,1,13.33333333,108.7016667,1.41
.\Data\english (8368).txt,1,453,70,4,89,1.271428571,17.5,81.50964286,6.237857143
.\Data\english (28810).txt,1,735,115,4,139,1.208695652,28.75,75.39809783,9.885108696
.\Data\english (9632).txt,1,287,42,2,49,1.166666667,21,86.82,6.366666667
.\Data\english (34809).txt,1,955,179,9,188,1.05027933,19.88888889,97.79414649,4.559962756
.\Data\english (19703).txt,1,460,90,6,91,1.011111111,15,106.07,2.191111111
.\Data\english (615).txt,1,289,52,2,61,1.173076923,26,81.20269231,8.392307692
.\Data\english (25034).txt,1,371,59,6,70,1.186440678,9.833333333,96.48128531,2.245
.\Data\english (8716).txt,1,209,43,4,35,0.813953488,10.75,127.0632849,-1.792848837
.\Data\Korea  (7436).txt,0,252,46,4,52,1.130434783,11.5,99.52771739,2.234130435
.\Data\english (9438).txt,1,384,67,4,88,1.313432836,16.75,78.71733209,6.441007463
.\Data\english (17253).txt,1,857,158,10,167,1.056962025,15.8,101.3790127,3.044151899
